,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,target_is_lower_bound,model_source,individual_loss
1312,query_86,ext_tpcds1000#093#002,1778823665762,autoslo-16-1778823665762-0,16,0,12.648658752441406,12.4212064743042,0.22745227813720703,1.018311609150668,False,stage,0.0
694,query_53,ext_tpcds1000#085#002,1778835128511,autoslo-8-1778835128511-0,8,5,12.597321510314941,13.965593338012695,1.368271827697754,1.1086161136627197,False,lstm,0.10311245918273926
1684,query_129,ext_tpcds1000#034#001,1778833931287,autoslo-16-1778833931287-0,16,12,12.579967498779297,31.409238815307617,18.82927131652832,2.4967663288116455,False,lstm,0.9149963855743408
634,query_38,ext_tpcds1000#022#001,1778824254808,autoslo-8-1778824254808-0,8,2,12.544650077819824,6.491881847381592,6.052768230438232,1.9323595762252808,False,lstm,0.65874183177948
691,query_242,ext_tpcds1000#058#003,1778841575338,autoslo-16-1778841575338-0,16,10,12.506893157958984,17.722871780395508,5.215978622436523,1.4170483350753784,False,lstm,0.34857606887817383
702,query_175,ext_tpcds1000#026#001,1778845281053,autoslo-16-1778845281053-0,16,1,12.499410629272461,7.572476387023926,4.926934242248535,1.650637149810791,False,lstm,0.5011613368988037
922,query_140,ext_tpcds1000#072#001,1778841575338,autoslo-16-1778841575338-0,16,2,12.407551765441895,15.188058853149414,2.7805070877075195,1.2240979671478271,False,lstm,0.20220422744750977
1849,query_3,ext_tpcds1000#086#001,1778824254808,autoslo-8-1778824254808-0,8,3,12.3516206741333,9.22501277923584,3.126607894897461,1.3389272689819336,False,lstm,0.2918686866760254
1667,query_25,ext_tpcds1000#094#002,1778824254808,autoslo-8-1778824254808-0,8,0,12.318952560424805,12.318953037261963,4.76837158203125e-07,1.0000000387076058,False,stage,0.0
409,query_25,ext_tpcds1000#034#003,1778841575338,autoslo-16-1778841575338-0,16,7,12.291125297546387,15.045036315917969,2.753911018371582,1.2240568399429321,False,lstm,0.20217061042785645
3079,query_17,ext_tpcds1000#025#002,1778833931287,autoslo-16-1778833931287-0,16,0,12.224233627319336,8.940854406356811,3.2833792209625248,1.3672332723176985,False,stage,0.0
988,query_133,ext_tpcds1000#029#003,1778830455527,autoslo-8-1778830455527-0,8,2,12.208505630493164,12.002284049987793,0.2062215805053711,1.0171818733215332,False,lstm,0.017035961151123047
2338,query_265,ext_tpcds1000#011#003,1778845494039,autoslo-32-1778845494039-0,32,0,12.188533782958984,12.044795036315918,0.1437387466430664,1.0119336814125672,False,stage,0.0
2227,query_67,ext_tpcds1000#070#001,1778826668997,autoslo-16-1778826668997-0,16,3,12.172146797180176,9.335044860839844,2.837101936340332,1.3039194345474243,False,lstm,0.26537466049194336
2012,query_155,ext_tpcds1000#057#002,1778836790029,autoslo-16-1778836790029-0,16,1,12.16670036315918,10.791378021240234,1.3753223419189453,1.1274464130401611,False,lstm,0.11995530128479004
3611,query_64,ext_tpcds1000#028#003,1778845494039,autoslo-32-1778845494039-0,32,1,12.130220413208008,11.311089515686035,0.8191308975219727,1.0724183320999146,False,lstm,0.0699162483215332
2523,query_141,ext_tpcds1000#072#003,1778845281053,autoslo-16-1778845281053-0,16,1,12.121391296386719,10.814476013183594,1.306915283203125,1.1208486557006836,False,lstm,0.11408615112304688
637,query_136,ext_tpcds1000#013#001,1778850918197,autoslo-8-1778850918197-0,8,2,12.096755981445312,9.800286293029785,2.2964696884155273,1.2343268394470215,False,lstm,0.2105257511138916
1076,query_28,ext_tpcds1000#081#001,1778821888613,autoslo-16-1778821888613-0,16,2,12.082252502441406,9.780804634094238,2.301447868347168,1.2353025674819946,False,lstm,0.21131587028503418
2941,query_120,ext_tpcds1000#011#002,1778827099259,autoslo-32-1778827099259-0,32,1,12.07619571685791,12.602720260620117,0.526524543762207,1.0436002016067505,False,lstm,0.042676448822021484
1951,query_0,ext_tpcds1000#035#002,1778841695519,autoslo-32-1778841695519-0,32,1,12.07582950592041,4.416871070861816,7.658958435058594,2.7340235710144043,False,lstm,1.0057743787765503
1405,query_0,ext_tpcds1000#060#002,1778822227786,autoslo-32-1778822227786-0,32,1,12.069846153259277,6.927596092224121,5.142250061035156,1.742284893989563,False,lstm,0.5551973581314087
2271,query_8,ext_tpcds1000#036#001,1778833931287,autoslo-16-1778833931287-0,16,1,12.0379056930542,3.2133686542510986,8.82453727722168,3.746195077896118,False,lstm,1.3207406997680664
2222,query_32,ext_tpcds1000#021#002,1778841575338,autoslo-16-1778841575338-0,16,5,12.004721641540527,5.53603458404541,6.468687057495117,2.1684694290161133,False,lstm,0.7740216255187988
1942,query_59,ext_tpcds1000#038#001,1778826668997,autoslo-16-1778826668997-0,16,3,11.993124008178711,15.0798921585083,3.08676815032959,1.257378101348877,False,lstm,0.22902870178222656
186,query_163,ext_tpcds1000#088#001,1778845494039,autoslo-32-1778845494039-0,32,1,11.98578929901123,7.777153491973877,4.2086358070373535,1.5411537885665894,False,lstm,0.43253135681152344
2582,query_90,ext_tpcds1000#077#003,1778826668997,autoslo-16-1778826668997-0,16,2,11.979209899902344,4.6822333335876465,7.296976566314697,2.558439254760742,False,lstm,0.9393974542617798
3583,query_78,ext_tpcds1000#057#003,1778845281053,autoslo-16-1778845281053-0,16,1,11.976688385009766,12.248564720153809,0.27187633514404297,1.0227004289627075,False,lstm,0.022446632385253906
412,query_10,ext_tpcds1000#044#003,1778845494039,autoslo-32-1778845494039-0,32,2,11.959893226623535,8.157377243041992,3.802515983581543,1.4661444425582886,False,lstm,0.38263607025146484
354,query_0,ext_tpcds1000#060#002,1778824038818,autoslo-32-1778824038818-0,32,0,11.929609298706055,4.829760432243347,7.0998488664627075,2.4700209184423128,False,stage,0.0
642,query_265,ext_tpcds1000#011#003,1778841695519,autoslo-32-1778841695519-0,32,0,11.901055335998535,12.044795036315918,0.1437397003173828,1.0120778953008138,False,stage,0.0
1722,query_5,ext_tpcds1000#074#003,1778829721533,autoslo-32-1778829721533-0,32,1,11.896136283874512,11.4207181930542,0.4754180908203125,1.0416276454925537,False,lstm,0.040784597396850586
1920,query_45,ext_tpcds1000#047#003,1778827099259,autoslo-32-1778827099259-0,32,0,11.884366035461426,14.839202523231506,2.9548364877700806,1.2486322349003074,False,stage,0.0
3259,query_160,ext_tpcds1000#062#001,1778850918197,autoslo-8-1778850918197-0,8,2,11.878267288208008,19.805572509765625,7.927305221557617,1.6673789024353027,False,lstm,0.5112528800964355
2522,query_28,ext_tpcds1000#051#001,1778829317324,autoslo-16-1778829317324-0,16,1,11.842544555664062,16.015335083007812,4.17279052734375,1.35235595703125,False,lstm,0.3018481731414795
727,query_53,ext_tpcds1000#087#002,1778829317324,autoslo-16-1778829317324-0,16,3,11.840353965759277,20.93381118774414,9.093457221984863,1.7680054903030396,False,lstm,0.5698521137237549
1273,query_144,ext_tpcds1000#063#001,1778833931287,autoslo-16-1778833931287-0,16,3,11.836421966552734,4.480408191680908,7.356013774871826,2.641817808151245,False,lstm,0.9714672565460205
1791,query_267,ext_tpcds1000#043#003,1778841575338,autoslo-16-1778841575338-0,16,1,11.807208061218262,6.110091686248779,5.697116374969482,1.9324109554290771,False,lstm,0.6587684154510498
3423,query_136,ext_tpcds1000#002#002,1778830455527,autoslo-8-1778830455527-0,8,1,11.804838180541992,15.703316688537598,3.8984785079956055,1.3302441835403442,False,lstm,0.28536248207092285
91,query_96,ext_tpcds1000#072#001,1778836790029,autoslo-16-1778836790029-0,16,1,11.790933609008789,11.123824119567871,0.667109489440918,1.0599712133407593,False,lstm,0.058241844177246094
2683,query_50,ext_tpcds1000#029#001,1778835128511,autoslo-8-1778835128511-0,8,2,11.786672592163086,15.630702018737793,3.844029426574707,1.3261336088180542,False,lstm,0.28226757049560547
1975,query_47,ext_tpcds1000#034#002,1778821888613,autoslo-16-1778821888613-0,16,3,11.772448539733887,8.046441078186035,3.7260074615478516,1.4630627632141113,False,lstm,0.38053202629089355
1721,query_5,ext_tpcds1000#070#001,1778823665762,autoslo-16-1778823665762-0,16,1,11.772366523742676,6.753227710723877,5.019138813018799,1.7432206869125366,False,lstm,0.555734395980835
2837,query_46,ext_tpcds1000#025#001,1778824254808,autoslo-8-1778824254808-0,8,3,11.731627464294434,17.37384033203125,5.642212867736816,1.480940341949463,False,lstm,0.39267730712890625
2749,query_97,ext_tpcds1000#051#003,1778829317324,autoslo-16-1778829317324-0,16,1,11.731433868408203,16.279069900512695,4.547636032104492,1.3876453638076782,False,lstm,0.3276083469390869
479,query_0,ext_tpcds1000#035#002,1778845494039,autoslo-32-1778845494039-0,32,1,11.721503257751465,4.416891574859619,7.304611682891846,2.653790235519409,False,lstm,0.9759888648986816
2369,query_286,ext_tpcds1000#014#001,1778845494039,autoslo-32-1778845494039-0,32,0,11.706860542297363,11.602781534194946,0.10407900810241699,1.0089701773489126,False,stage,0.0
2010,query_21,ext_tpcds1000#069#003,1778830455527,autoslo-8-1778830455527-0,8,1,11.69320297241211,10.18618106842041,1.5070219039916992,1.1479476690292358,False,lstm,0.13797569274902344
3510,query_169,ext_tpcds1000#062#003,1778826668997,autoslo-16-1778826668997-0,16,5,11.683494567871094,9.840304374694824,1.8431901931762695,1.1873103380203247,False,lstm,0.1716904640197754
2969,query_28,ext_tpcds1000#081#001,1778823665762,autoslo-16-1778823665762-0,16,2,11.661870002746582,9.778794288635254,1.8830757141113281,1.192567229270935,False,lstm,0.17610836029052734
891,query_204,ext_tpcds1000#011#002,1778841695519,autoslo-32-1778841695519-0,32,2,11.642670631408691,16.59320640563965,4.950535774230957,1.425206184387207,False,lstm,0.35431647300720215
1730,query_27,ext_tpcds1000#011#001,1778824038818,autoslo-32-1778824038818-0,32,0,11.6336088180542,11.448445320129395,0.1851634979248047,1.0161736805956734,False,stage,0.0
1314,query_111,ext_tpcds1000#079#002,1778829317324,autoslo-16-1778829317324-0,16,0,11.619648933410645,10.736243963241577,0.8834049701690674,1.0822824977891377,False,stage,0.0
2065,query_37,ext_tpcds1000#033#001,1778835128511,autoslo-8-1778835128511-0,8,7,11.615735054016113,26.483154296875,14.867419242858887,2.279937982559204,False,lstm,0.8241481781005859
2580,query_101,ext_tpcds1000#060#002,1778850918197,autoslo-8-1778850918197-0,8,3,11.570324897766113,8.5751953125,2.9951295852661133,1.3492783308029175,False,lstm,0.29956984519958496
3197,query_241,ext_tpcds1000#087#003,1778845281053,autoslo-16-1778845281053-0,16,1,11.54053783416748,11.482739448547363,0.05779838562011719,1.0050334930419922,False,lstm,0.005020856857299805
2875,query_177,ext_tpcds1000#046#002,1778836790029,autoslo-16-1778836790029-0,16,1,11.49958324432373,12.900428771972656,1.4008455276489258,1.1218171119689941,False,lstm,0.11494970321655273
864,query_120,ext_tpcds1000#011#002,1778829721533,autoslo-32-1778829721533-0,32,0,11.443171501159668,11.405632138252258,0.03753936290740967,1.0032913005129729,False,stage,0.0
595,query_86,ext_tpcds1000#029#002,1778830455527,autoslo-8-1778830455527-0,8,5,11.435867309570312,13.383393287658691,1.947525978088379,1.170299768447876,False,lstm,0.15725994110107422
636,query_2,ext_tpcds1000#051#002,1778836931383,autoslo-32-1778836931383-0,32,2,11.427116394042969,10.093031883239746,1.3340845108032227,1.132178783416748,False,lstm,0.12414383888244629
1146,query_10,ext_tpcds1000#038#001,1778823665762,autoslo-16-1778823665762-0,16,1,11.422924041748047,10.839437484741211,0.5834865570068359,1.0538299083709717,False,lstm,0.05243110656738281
3100,query_102,ext_tpcds1000#087#002,1778823665762,autoslo-16-1778823665762-0,16,2,11.418357849121094,14.142200469970703,2.7238426208496094,1.2385494709014893,False,lstm,0.21394085884094238
3460,query_46,ext_tpcds1000#011#001,1778829721533,autoslo-32-1778829721533-0,32,0,11.416686058044434,11.448445320129395,0.03175926208496094,1.0027818284503482,False,stage,0.0
1274,query_84,ext_tpcds1000#060#003,1778850918197,autoslo-8-1778850918197-0,8,2,11.41639518737793,6.978719711303711,4.437675476074219,1.635886788368225,False,lstm,0.49218499660491943
2142,query_68,ext_tpcds1000#064#001,1778822227786,autoslo-32-1778822227786-0,32,1,11.4160737991333,6.016384601593018,5.399689197540283,1.897497296333313,False,lstm,0.640535831451416
3603,query_13,ext_tpcds1000#040#001,1778830455527,autoslo-8-1778830455527-0,8,4,11.415423393249512,14.931557655334473,3.516134262084961,1.308016061782837,False,lstm,0.2685115337371826
1879,query_52,ext_tpcds1000#018#002,1778839631928,autoslo-8-1778839631928-0,8,2,11.40015983581543,11.069893836975098,0.33026599884033203,1.0298346281051636,False,lstm,0.029398202896118164
1885,query_71,ext_tpcds1000#028#001,1778836931383,autoslo-32-1778836931383-0,32,1,11.387289047241211,10.219717025756836,1.167572021484375,1.1142469644546509,False,lstm,0.10817885398864746
313,query_149,ext_tpcds1000#017#001,1778839631928,autoslo-8-1778839631928-0,8,5,11.386713981628418,11.659440994262695,0.27272701263427734,1.0239512920379639,False,lstm,0.023669004440307617
2759,query_32,ext_tpcds1000#011#002,1778824038818,autoslo-32-1778824038818-0,32,0,11.368091583251953,11.405632138252258,0.037540555000305176,1.0033022741526478,False,stage,0.0
2278,query_72,ext_tpcds1000#087#001,1778823665762,autoslo-16-1778823665762-0,16,0,11.310795783996582,11.170830011367798,0.13996577262878418,1.0125295768073053,False,stage,0.0
187,query_84,ext_tpcds1000#024#002,1778836931383,autoslo-32-1778836931383-0,32,1,11.271113395690918,6.185511589050293,5.085601806640625,1.8221796751022339,False,lstm,0.6000334024429321
934,query_78,ext_tpcds1000#044#001,1778821888613,autoslo-16-1778821888613-0,16,0,11.260457992553711,14.188357019424439,2.927899026870728,1.2600159805939406,False,stage,0.0
93,query_17,ext_tpcds1000#026#002,1778829317324,autoslo-16-1778829317324-0,16,1,11.23241901397705,4.506128311157227,6.726290702819824,2.4926984310150146,False,lstm,0.9133658409118652
1182,query_78,ext_tpcds1000#057#003,1778841575338,autoslo-16-1778841575338-0,16,1,11.214194297790527,12.246356964111328,1.0321626663208008,1.092040777206421,False,lstm,0.08804821968078613
157,query_64,ext_tpcds1000#028#003,1778841695519,autoslo-32-1778841695519-0,32,1,11.199501037597656,11.308296203613281,0.108795166015625,1.0097142457962036,False,lstm,0.009667396545410156
2643,query_98,ext_tpcds1000#071#001,1778822203993,autoslo-8-1778822203993-0,8,12,11.189812660217285,40.456844329833984,29.267032623291016,3.615506887435913,False,lstm,1.2852320671081543
533,query_7,ext_tpcds1000#056#002,1778824254808,autoslo-8-1778824254808-0,8,5,11.159233093261719,13.465553283691406,2.3063201904296875,1.2066737413406372,False,lstm,0.1878676414489746
2978,query_147,ext_tpcds1000#074#001,1778829721533,autoslo-32-1778829721533-0,32,0,11.141678810119629,11.948538382848104,0.8068595727284755,1.072418132534536,False,stage,0.0
1938,query_74,ext_tpcds1000#060#001,1778850918197,autoslo-8-1778850918197-0,8,6,11.139448165893555,10.233434677124023,0.9060134887695312,1.0885345935821533,False,lstm,0.08483242988586426
3270,query_92,ext_tpcds1000#009#001,1778841695519,autoslo-32-1778841695519-0,32,0,11.0281982421875,30.905587434768677,19.877389192581177,2.8024149327078467,False,stage,0.0
190,query_32,ext_tpcds1000#011#002,1778822227786,autoslo-32-1778822227786-0,32,1,10.963701248168945,13.438010215759277,2.474308967590332,1.2256819009780884,False,lstm,0.20349740982055664
1380,query_114,ext_tpcds1000#002#001,1778845281053,autoslo-16-1778845281053-0,16,0,10.928448677062988,10.928448915481567,2.384185791015625e-07,1.000000021816324,False,stage,0.0
1085,query_71,ext_tpcds1000#028#001,1778826668997,autoslo-16-1778826668997-0,16,1,10.923270225524902,18.682334899902344,7.759064674377441,1.7103242874145508,False,lstm,0.5366830825805664
2552,query_11,ext_tpcds1000#087#002,1778841695519,autoslo-32-1778841695519-0,32,4,10.916505813598633,11.37785816192627,0.4613523483276367,1.0422619581222534,False,lstm,0.041393280029296875
3351,query_78,ext_tpcds1000#024#002,1778829721533,autoslo-32-1778829721533-0,32,2,10.89647102355957,10.983590126037598,0.08711910247802734,1.0079951286315918,False,lstm,0.007963418960571289
3644,query_93,ext_tpcds1000#057#002,1778826668997,autoslo-16-1778826668997-0,16,1,10.895621299743652,9.111905097961426,1.7837162017822266,1.1957566738128662,False,lstm,0.17877912521362305
1209,query_73,ext_tpcds1000#030#003,1778830455527,autoslo-8-1778830455527-0,8,2,10.877496719360352,9.495189666748047,1.3823070526123047,1.1455796957015991,False,lstm,0.1359107494354248
1726,query_29,ext_tpcds1000#002#001,1778826668997,autoslo-16-1778826668997-0,16,1,10.870382308959961,11.659223556518555,0.7888412475585938,1.0725679397583008,False,lstm,0.07005572319030762
350,query_4,ext_tpcds1000#002#002,1778822227786,autoslo-32-1778822227786-0,32,2,10.85329532623291,4.9701080322265625,5.883187294006348,2.1837141513824463,False,lstm,0.7810271978378296
3167,query_220,ext_tpcds1000#099#003,1778845281053,autoslo-16-1778845281053-0,16,1,10.82914924621582,9.063014030456543,1.7661352157592773,1.1948728561401367,False,lstm,0.1780397891998291
1950,query_147,ext_tpcds1000#074#001,1778827099259,autoslo-32-1778827099259-0,32,1,10.820882797241211,13.593878746032715,2.772995948791504,1.2562633752822876,False,lstm,0.22814178466796875
1378,query_131,ext_tpcds1000#034#001,1778824254808,autoslo-8-1778824254808-0,8,0,10.750682830810547,10.75068211555481,7.152557373046875e-07,1.0000000665311959,False,stage,0.0
82,query_160,ext_tpcds1000#058#001,1778833931287,autoslo-16-1778833931287-0,16,5,10.749470710754395,6.8520917892456055,3.897378921508789,1.5687867403030396,False,lstm,0.45030248165130615
2650,query_186,ext_tpcds1000#044#002,1778829317324,autoslo-16-1778829317324-0,16,1,10.746580123901367,6.2198486328125,4.526731491088867,1.7277880907058716,False,lstm,0.5468419790267944
1432,query_54,ext_tpcds1000#022#002,1778827275022,autoslo-8-1778827275022-0,8,6,10.694190979003906,39.063751220703125,28.36956024169922,3.652801036834717,False,lstm,1.2954943180084229
